Height,Waist,Shoulder,Hipline,Bust,Length,Arm,Size
189.5,118.2,51.2,131.4,128.3,82.8,62.5,45
188.5,118.8,51.6,133.5,128,82.2,63.5,45
185.5,119.9,51.1,130.9,128.6,82,63.9,45
188.5,118.7,51.8,132,128.4,82.6,63.2,45
189,118.3,51.7,131.3,129.8,82.8,63.8,45
185.5,118.6,51.2,130.7,128.4,82.6,62.6,45
189.5,119.6,51.3,131.6,129.8,82.7,63.4,45
189.5,119,51.2,133.7,128.8,82.2,63.4,45
185.5,118.7,51.5,130.7,128.2,82.5,63,45
186,119.8,51.5,132.4,129.6,82.7,63.3,45
187.5,118.7,51.7,131,128.8,82.2,63.3,45
188,119.8,51.5,132.5,129.2,82.4,62.5,45
188,118.3,51.3,133.4,128.1,82.4,63.4,45
187,119.3,51.1,132.5,128.3,82.3,63.8,45
186,118.5,51.7,131.2,129.8,82.4,62.9,45
189,118.4,51.3,133.9,128.3,82.7,62.9,45
189,119.2,51.3,133.9,129.5,82.1,63,45
185.5,119.6,51,132.3,128.4,82,63.8,45
185,119,51.5,132.9,128.8,82,62.7,45
186,119.7,51.3,132.1,129.1,82.6,62.7,45
187,118.8,51.1,130.6,128.2,82.1,62.6,45
186.5,119.8,51.6,131.8,129.9,82.5,62.8,45
189,119.5,51.2,133.9,129.1,82.7,63,45
189,119.6,51.1,133.7,129.1,82.1,62.8,45
185.5,119.2,51.8,133.7,128.3,82.8,62.8,45
186.5,119.9,51,133.6,129.4,82.4,63.3,45
187,118,51.4,130.4,129.6,82,63.7,45
187,118.3,51.1,132.7,128.7,82.8,63.3,45
188,118.6,51.7,132.2,129.9,82.9,62.9,45
185.5,118.1,51,132.4,128,82.9,62.8,45
186.5,119.6,51.7,131.7,129.2,82.8,63.2,45
185,119.6,51.4,131.1,128.9,82.5,62.9,45
185,118.5,51.5,130.1,128.8,82.2,63.6,45
189.5,119.7,51.7,131.5,128.9,82.4,63.7,45
187.5,118.6,51.5,130.8,129.3,82.5,63.9,45
189.5,118.3,51.8,133.1,129.2,82,63.7,45
188.5,119.5,51.4,132.5,128.7,82.6,62.5,45
185.5,119,51.4,133.2,128.8,82.4,63.3,45
185.5,119.6,51,130.7,129.1,82.8,62.7,45
189,119,51.5,130.2,129,82.5,63.2,45
187.5,118.5,51.8,132,129.3,82.7,63.4,45
185.5,119.5,51.9,131.3,129,82.5,62.8,45
188,118.2,51.6,132.3,128.1,82.7,63.5,45
189.5,118,51.4,130.3,128,82.4,62.7,45
187,119.7,51.6,132.5,129.3,82.7,63.6,45
186.5,119.3,51.4,132.2,129.2,82.9,63.4,45
186,118.9,51.8,132.8,128.1,82.8,63.3,45
185.5,118.3,51,133.3,128.9,82.8,62.6,45
187,119.8,51.7,131.3,129,82.9,62.9,45
187.5,119.5,51.9,132.4,129.8,82.1,62.9,45
185.5,118.2,51.8,133.3,128.9,82.2,62.7,45
188,119,51.8,132.2,128.6,82,63.9,45
185,118,51.5,130.7,129.2,82.7,62.8,45
186,119.3,51.7,133.5,129.2,82.6,62.5,45
186,118.5,51.2,132.6,128.6,82.8,62.7,45
185.5,118.5,51.8,130.7,128,82.8,63.5,45
187.5,118.7,51.1,133.4,129.8,82.2,63.3,45
189.5,119.1,51.6,132.9,129.1,82.1,63.8,45
187.5,118.9,51.8,132.4,128.7,82.4,62.6,45
186.5,118.9,51.8,130.6,128.1,82.9,63.1,45
189.5,119.4,51.6,131.2,128.5,82,62.6,45
188,118.3,51.2,130.4,128,82.7,63.3,45
188.5,118.5,51.3,132.8,128.1,82.7,62.5,45
189,118.8,51.9,133.5,129.8,82.2,63.2,45
188.5,118.2,51.1,130.3,128,82.6,63.1,45
187,118.8,51.4,131.2,128.8,82.5,62.8,45
188,118.2,51.2,131.5,129.7,82.7,62.5,45
185,118,51.2,130.9,129.1,82.8,62.5,45
187,118.9,51.6,132.1,128.2,82.4,63.4,45
186.5,118.5,51.3,131.7,129.5,82.1,62.6,45
189,118.6,51.6,132.3,128.3,82.9,63.7,45
187.5,118.9,51.8,133.7,128.4,82,63.6,45
185,118,51.1,130.4,128.1,82.5,63.3,45
187,118.9,51.8,133.7,128.9,82.8,63,45
186.5,118,51.4,131.3,128.3,82.2,63.4,45
189.5,119.8,51.9,132.3,128.9,82.1,63.8,45
186.5,119.3,51.1,132.8,129.8,82.5,63.9,45
186,119.9,51.5,131.2,129,82.5,62.7,45
189.5,119.3,51.2,131.5,128.2,82.4,63.2,45
187,118.2,51.6,133.2,129.1,82.5,63.1,45
189.5,118.9,51.1,132,129.7,82.3,62.9,45
185,118.6,51.6,131.3,128.4,82.6,62.8,45
189,118.6,51.5,133.1,128.8,82.5,62.9,45
186.5,119.8,51.2,133.5,129.1,82.9,62.9,45
186.5,118.9,51.8,133.6,128.5,82,63.9,45
185.5,119.2,51.3,130.3,129.9,82.9,63.4,45
187.5,118.1,51.3,131.7,128.9,82.5,62.6,45
187.5,119.8,51.6,131.6,129.7,82.5,63.1,45
189,119.2,51.9,133.6,128.3,82,63.3,45
186.5,118,51.2,132.6,128.5,82.8,63.7,45
185.5,119.4,51.1,130.8,129.6,82.1,63.4,45
189.5,119.1,51.7,131.5,129.4,82.2,63.1,45
187,119.3,51.4,132.8,128.3,82.1,62.8,45
189.5,118.1,51.7,132.6,128.4,82.1,63.6,45
189,118.2,51.1,130.2,129.9,82.3,62.8,45
185,118.8,51.5,130.8,129.1,82.3,63.4,45
187,118.3,51.8,132,129,82.3,63.9,45
188.5,118.5,51.7,133.7,129.9,82.2,62.6,45
189.5,119.4,51.4,131.4,128.1,82.9,63.3,45
188,119.1,51.3,130.9,129.7,82.6,63.8,45
187.5,119.3,51.1,132.8,128.2,82.1,62.9,45
189.5,118.3,51.3,132.1,129.5,82.7,62.6,45
188.5,118.8,51.8,130.6,129.8,82.4,62.8,45
186,119.7,51.5,132.4,128,82.3,63.6,45
187.5,119.8,51.2,131.8,129.4,82.3,63.2,45
187,118.1,51.2,133.2,129.9,82.1,62.8,45
187.5,118.8,51.6,131.8,128.3,82.1,63.5,45
185,119.4,51.2,130.8,128.3,82.6,63.3,45
189,118.7,51.8,132.2,128.1,82.7,63.8,45
189.5,118.4,51,133.3,128.4,82.6,62.8,45
185.5,119.3,51.7,131.5,129.2,82.5,62.6,45
188.5,118.9,51.1,133.2,128.4,82.6,62.8,45
187,119,51.5,130.6,129.6,82.2,62.6,45
185.5,118.7,51.6,132.7,129.4,82.8,63.6,45
185.5,118.9,51.6,132.1,129.9,82.7,62.7,45
186.5,118,51.7,132.3,128,82.5,63.7,45
187.5,118,51.2,132.6,128.5,82.2,63.2,45
185,119.4,51.9,131.6,129.8,82.7,62.8,45
185.5,118.3,51.3,130.7,129.4,82.8,63.3,45
185,118,51.6,130,128.3,82.1,63,45
185.5,118,51.7,130.7,129.5,82.6,62.6,45
187.5,118.9,51.4,131.2,129.3,82.6,63.3,45
189,119.8,51,131.5,128.6,82.5,63,45
188,118.3,51.7,131.2,129.5,82.6,63.1,45
188.5,118.9,51.9,131.4,128.8,82.2,63.3,45
189.5,119.9,51.5,133.7,129.5,82.4,62.8,45
188.5,119.4,51.1,131.8,129.7,82.4,62.6,45
187,119.2,51,131.6,128.1,82.3,62.8,45
189,119.4,51.7,133,128.5,82.2,63.3,45
188.5,118.7,51.5,131.5,128.9,82.9,63.4,45
189.5,118.5,51.6,130.3,129.4,82.9,62.5,45
186.5,118.4,51.5,133.9,129.2,82.6,62.9,45
187.5,119.6,51.8,131.2,129.9,82.3,63.5,45
189,119,51.6,131.1,129.2,82.6,63.1,45
189.5,119.9,51.2,133.5,129.9,82.1,63.5,45
187.5,119.1,51.7,133.9,128.8,82.6,63,45
186.5,118.9,51,133.2,129.1,82.8,63.6,45
188,119.4,51.9,132,128.2,82.7,63.3,45
187.5,118.8,51.7,130.2,128.5,82.7,62.9,45
188.5,119.4,51.2,130.1,128.6,82.9,62.9,45
187,118.5,51.2,133.7,128.3,82.6,63.6,45
185.5,118.8,51.7,132,128,82.4,63.1,45
188.5,119,51.6,130.9,128.3,82.7,62.8,45
186.5,119.6,51.3,132,128.5,82.8,62.9,45
188,119.7,51.3,133.7,129.4,82.7,63.9,45
186.5,118.2,51.4,131.2,129.1,82.8,62.9,45
185.5,119.9,51.5,132.8,129.5,82.8,63.3,45
185.5,119.3,51.5,130,129.8,82.4,63.4,45
189,118.9,51.1,133.2,129.2,82.5,62.9,45
188,118,51.4,131.8,128,82.8,63,45
186.5,119.5,51.6,132.7,128.4,82.5,63,45
188,119.2,51.4,130,129.3,82.4,62.7,45
188,119.2,51.8,131.7,128.2,82.4,63.4,45
188,119,51.3,133.5,129.2,82.8,62.9,45
189.5,118.5,51.1,131,129.8,82,62.6,45
185.5,119.5,51.1,130.6,129,82.3,62.5,45
186,118.5,51.2,132.9,128.4,82.2,63.9,45
185.5,119.9,51.2,132.7,128,82.3,63.6,45
188,118.1,51.5,131,129.2,82.5,63.1,45
187.5,118.9,51.4,130.8,129.3,82.3,62.6,45
187.5,119.2,51.6,130.2,128.3,82.1,62.6,45
189,119.3,51.5,130.1,129.6,82.9,62.9,45
186,119.1,51.2,132.3,128.7,82.2,63.4,45
189,119.8,51.3,133.4,128.6,82.8,62.9,45
185,119.4,51.5,130.8,129.8,82.3,62.8,45
186,119.1,51.5,130.1,128.9,82.5,62.9,45
185,119.4,51.3,130.6,128.5,82.6,63.9,45
185.5,118.7,51.7,133,128.9,82.2,63.5,45
187,118.2,51.1,131.5,128.6,82.9,63.9,45
188.5,118,51.4,132.7,129.6,82.4,63.1,45
187.5,119.3,51.5,130.8,128.3,82.6,62.7,45
187,118.9,51.4,133.1,129.5,82.3,63.1,45
187.5,119,51.1,131.4,128.6,82.7,62.9,45
185.5,119.4,51.7,133.6,128.6,82,63.7,45
189,118,51.6,130.4,129.8,82.5,63.2,45
186,119.4,51.8,131.3,129.4,82.7,63.5,45
186.5,119.2,51.4,132,129.7,82.4,63.6,45
188.5,118.8,51.3,130.8,128.5,82.5,62.6,45
188.5,119.3,51.9,130.2,128,82.4,63.5,45
188.5,119.2,51.2,133.7,128,82.2,63.6,45
189.5,118.8,51.6,132.7,128,82.2,63.1,45
185.5,118.1,51.8,132.3,128.7,82.1,63.2,45
188.5,119.6,51.7,130.1,129.3,82.4,63.6,45
186.5,118.2,51.2,133.9,129,82.1,62.5,45
186,119.7,51.6,133.5,128,82,62.7,45
189,118.2,51.6,132.9,129.9,82.9,63.4,45
189,118.6,51.7,133.9,128.5,82,63.4,45
187,119.4,51.6,130.3,129,82,63.5,45
185.5,118.4,51.8,130.9,128,82.2,62.9,45
188.5,118,51.1,130.6,128.9,82.1,62.6,45
186,119.9,51.9,133.3,128.3,82.6,63.4,45
186.5,119.8,51.8,132.1,129.8,82,63.4,45
186.5,118.9,51.2,132,129.8,82,62.9,45
187.5,119.5,51.1,130.3,128.8,82.8,63.9,45
185,119.6,51.9,133.3,129.9,82.2,62.8,45
186,119.6,51.3,133.5,128.6,82,63.1,45
187,119.1,51.7,132.7,128.7,82.4,63,45
185,118,51.5,130.8,128.1,82.2,63.1,45
188,119.4,51.4,130.3,129.2,82.4,63.2,45
189,118.8,51.8,130.4,129.8,82.6,63.8,45
188,119.2,51.1,132.1,129.6,82.9,62.5,45
185,119.7,51,132.5,129.2,82,63.1,45
186,118.5,51.5,130.4,128,82.5,63.9,45
185,119.8,51.2,133.1,128.3,82,63.3,45
189.5,119,51.5,131.7,128.8,82.9,63.5,45
185,118.6,51.6,132.5,129,82.1,63.8,45
186,118.5,51.2,131.5,128.4,82.5,63.6,45
185.5,119.6,51.6,132.9,128.7,82.3,63.3,45
185,119.9,51.6,131.8,129.5,82.2,63.9,45
188.5,119.2,51.5,132.4,129.6,82.4,63,45
189,118.5,51.9,133.7,128.8,82.2,63.4,45
186,119.8,51.4,132.4,129.6,82.4,62.6,45
186.5,118.1,51.3,133.3,128,82,63.7,45
188,119.2,51.7,133.9,128.4,82.3,62.5,45
187,119.4,51.2,133,128.8,82.3,62.8,45
185.5,119.3,51.3,133,128.8,82,63.3,45
187.5,118.1,51.7,131.6,128.3,82,62.9,45
189,119.5,51.6,130.3,128,82.2,63.2,45
185.5,118.8,51.9,133.3,129.8,82.9,63.4,45
189,118.7,51.8,132.4,128.7,82.2,63.2,45
189,118.7,51.3,130.6,128,82.5,63.6,45
189,118.1,51.5,130.7,129.7,82.4,62.8,45
188.5,119.2,51.5,130,129.4,82,63.1,45
187,119.7,51.4,133.3,129.7,82.4,63.8,45
188,118.8,51.9,132.8,129.4,82.7,63.4,45
188.5,118.5,51.8,133.3,129.1,82.8,62.7,45
189.5,118.5,51.5,133,129.9,82.3,63.6,45
188,119.6,51.9,132.9,129.5,82.6,63.8,45
188,118.5,51.6,133.5,129.4,82.8,63.8,45
186,119.5,51.7,132.3,128.8,82.8,63,45
189.5,118.6,51.5,130.4,128.9,82.2,63.7,45
189,119.8,51.9,130.7,128,82.7,63.8,45
185.5,119.9,51.1,130.3,128.2,82.5,63.6,45
186,118.6,51.1,133.7,128,82.4,62.9,45
189.5,119,51.2,131.8,128.1,82.1,62.8,45
188.5,119,51.3,130.1,129.3,82.2,63.7,45
185.5,119.8,51.3,133.8,128.6,82.3,62.9,45
189,119.7,51.4,132.1,128.1,82.2,62.9,45
186.5,119.9,51.2,133.7,128.4,82.2,62.9,45
186.5,118.8,51.8,132,129.6,82,63.9,45
185,119.4,51.6,133.7,128,82.4,62.7,45
188.5,119.4,51.5,130.1,128.6,82.5,62.9,45
189,118.8,51.9,130.3,129.3,82.7,63.2,45
185.5,118.6,51.3,133.2,129.9,82.8,63.1,45
186.5,118.4,51.1,133.6,129.9,82.5,62.7,45
189,119.4,51.8,131.6,129.9,82.6,63,45
186.5,118.5,51.4,131.4,129.1,82.4,62.9,45
185.5,119.1,51.2,131.6,129.8,82.1,63.1,45
189,118.1,51.3,133.1,129.6,82.8,62.9,45
186.5,118.5,51.8,132.5,129.1,82.6,62.8,45
189.5,118.6,51.8,130.3,128.7,82.3,62.5,45
188,118.1,51.6,130.8,129.5,82.2,62.9,45
188.5,119.9,51,131.4,129,82.8,62.9,45
188.5,119.4,51,130.3,129,82.6,62.5,45
189.5,119.1,51.5,130.3,129.3,82.5,63.7,45
189,118.9,51.8,130.3,129.1,82.9,63.4,45
189,118.2,51,133.5,129.3,82.4,63.6,45
185,118.3,51.2,133.4,129.7,82.3,63.6,45
186,118.8,51.8,131.7,129.1,82.4,63.2,45
185,118.6,51.6,132.6,128.7,82,63.8,45
188,119.6,51.4,133.7,128,82,63.7,45
188.5,118.3,51.8,131.8,129.7,82.6,63.4,45
188.5,119.1,51,133.3,129.7,82.4,62.6,45
185.5,119.7,51.1,133.5,128,82.3,63,45
188,119.1,51.7,131.2,129.3,82.1,63.2,45
189.5,119.6,51.8,132.5,128.8,82.6,63.2,45
186.5,118.1,51.8,130.1,129.3,82.3,63.1,45
188,119.6,51.7,133.5,129.3,82.1,63.5,45
185.5,118.2,51.5,132.2,128.7,82.1,63.6,45
188.5,118.1,51.5,131.2,129.8,82.7,63.2,45
186.5,118.3,51.5,132.5,128.3,82.9,63.7,45
187.5,118.9,51.7,130.2,129.5,82.8,63.9,45
188.5,119.8,51,130.6,128.6,82.5,62.6,45
185.5,119.5,51.4,132.6,128.5,82.2,63.4,45
187,118.6,51.8,133.6,128.1,82.1,62.6,45
186,118.1,51.8,132,129.1,82.4,63.2,45
187.5,118,51.3,132,129.9,82.2,63,45
189,118.5,51.3,132.3,128.1,82.4,63.8,45
188,119.7,51.1,130,129.7,82.7,63,45
186.5,118.9,51.8,133.9,128.9,82.8,63.4,45
185.5,118.4,51.3,130.2,129.3,82.5,62.9,45
186.5,119.3,51.2,133.8,129.5,82.9,62.7,45
186,119.4,51.9,133.3,128.5,82.5,62.5,45
186,118.5,51.3,130.3,129.2,82.6,63.4,45
189.5,119.4,51.6,133.8,128.2,82.5,63.6,45
188.5,119.8,51.5,133.4,129.4,82.7,63,45
189.5,119.5,51.5,132.3,128.7,82.4,62.6,45
185,118.7,51.7,132.3,129.2,82.8,63.9,45
185.5,118,51.2,131.8,128.8,82,63.8,45
186,118.4,51.3,133.1,128.4,82.6,63.7,45
188,119.6,51.6,130.9,128.6,82.4,62.6,45
188,119.6,51.6,130.2,128.3,82.4,63.4,45
188.5,119,51.8,133.3,128.4,82.7,63,45
189.5,118.7,51.2,131.8,128.3,82.1,62.8,45
187.5,118.5,51.1,130.1,129.5,82.5,63.3,45
187.5,119.4,51.9,130.6,129.5,82.1,63.1,45
186.5,119.2,51.4,132.9,129.1,82.5,63.6,45
186.5,119.2,51.1,130.7,128,82.4,62.6,45
189.5,118,51.6,133,128.1,82.4,63,45
188,118.4,51.5,132.2,128.8,82,63.7,45
185,119.7,51.8,131,128.2,82.9,63.6,45
189,118.1,51.8,130.7,129,82.1,62.5,45
186.5,119.9,51.9,130.3,129.9,82.1,63,45
186,118.1,51.8,132.7,129.4,82.1,63.2,45
185.5,119.7,51.8,133.9,128.5,82.2,62.8,45
188,118.5,51.7,132.5,129.3,82.6,63.8,45
189,119,51.2,131.6,128.9,82.4,63.1,45
187,119.5,51.6,132.6,128.2,82.7,63.9,45
189.5,119.3,51.5,132.2,129.6,82.4,63.8,45
186.5,119.2,51.1,132.3,129,82.7,63,45
187,118.9,51.6,130.7,129,82.8,63.9,45
187.5,118.5,51.8,131,129.9,82.1,63.6,45
187,118.8,51,131.3,128,82.4,62.5,45
188.5,118.6,51,131.3,128.2,82.1,63,45
188.5,119.6,51.7,130.3,129.4,82.5,63.1,45
186.5,119.5,51.9,130.2,128.6,82.1,63.9,45
189,119.9,51.9,133.8,128.3,82.7,63,45
189.5,119.7,51.9,130.1,128.9,82.3,63.9,45
185,119.7,51.9,131.2,128.3,82.8,63.9,45
185,118.8,51.7,132.4,128,82.1,63.7,45
189,119.5,51.7,133.7,128.6,82.7,63.2,45
189,119.9,51.3,133,129.3,82,62.7,45
185.5,118.7,51.5,131.6,128.9,82.5,63.4,45
186,119.2,51.7,132.7,129,82.1,62.5,45
185,118.3,51.6,130.5,129.3,82.2,62.6,45
187.5,118.9,51.9,133.5,129.4,82.3,62.5,45
188.5,118.1,51.7,130.5,129.3,82.6,63.9,45
188.5,119.4,51.8,130.6,129.8,82,63.9,45
188.5,118.4,51.3,131.1,129.1,82.9,63,45
189,119.1,51.1,130.2,129.6,82.3,62.5,45
185.5,118.6,51.6,131.6,128.2,82.3,63.3,45
189.5,118.3,51.3,133.4,129.4,82.9,63,45
187.5,119.6,51.2,130.1,128.5,82.6,63.4,45
187,119.2,51.1,131,128.1,82.2,63.1,45
186,118.2,51.8,130.6,128.2,82.4,63.8,45
189.5,119.9,51.7,131,129.3,82.4,63.4,45
188.5,119.7,51.9,133.2,129,82.4,63.9,45
188,119,51.2,133.8,128.8,82.5,62.9,45
185.5,118.9,51.1,130.5,128.2,82.1,63.7,45
185,118.7,51.6,131.8,129.7,82.9,62.6,45
189,118.3,51.8,133.3,129.7,82.2,62.6,45
186.5,119.3,51.1,130.8,129.3,82.3,62.7,45
185.5,119.1,51.5,130.9,129.1,82.1,63.1,45
189,119.9,51.2,130.4,128.1,82.7,63.6,45
185.5,118.2,51.4,133,129,82.9,62.6,45
188,119.1,51.9,132.2,129.2,82,62.6,45
185,118.2,51.2,130.2,129.2,82.6,62.9,45
186,119.9,51.9,130.7,128.7,82.6,62.9,45
187.5,119.7,51.4,130.5,128.1,82.7,63.5,45
186.5,119,51.7,132.1,128.8,82.9,62.9,45
186.5,118.5,51.4,132,129.5,82,62.5,45
185,119.8,51.8,133.9,128.4,82.4,62.5,45
189,118.9,51.1,133.5,128.3,82.7,62.9,45
186,118.6,51.6,132.5,129.6,82.9,63.6,45
187,119,51,132.3,128.8,82,63.3,45
188.5,118.7,51.7,130.9,129.2,82.9,63.1,45
189,118,51.8,132.3,128.1,82.3,63.8,45
189.5,119.5,51.4,133.2,128.6,82.8,63.1,45
186.5,118.5,51.1,132.7,128.2,82.3,63.1,45
187,118.7,51,132.3,129.4,82.6,63.8,45
186.5,119.7,51.2,133.8,129.2,82.4,63.7,45
185,119.3,51.2,133.4,128.8,82.1,62.6,45
188,119.9,51.2,133.8,128.9,82.8,62.6,45
187,119.5,51.7,131.8,128.2,82.3,62.6,45
187,119.9,51.1,130.1,129.9,82.9,63,45
189.5,118,51.7,132.3,129.4,82,63.5,45
186.5,118.2,51.6,132.6,129.8,82.4,63.4,45
187.5,118.6,51.9,132.3,128.1,82.5,62.6,45
189,118.1,51,133.5,129.7,82.9,63.1,45
187,119.7,51.2,131.5,128.5,82.7,63.2,45
185.5,119.1,51.8,131.5,129.8,82.8,63.7,45
187,118.2,51,132.8,128.1,82.6,63.1,45
189,118.6,51.9,132.6,129,82.7,62.5,45
186.5,119.2,51.3,133.5,128.9,82.8,63.9,45
187.5,118.2,51.7,133.3,128.1,82.4,63.2,45
186,119.5,51.4,133.7,128.6,82.6,62.6,45
185.5,118,51.9,132.2,129.9,82.1,63.2,45
187.5,118.3,51.4,131.2,128,82.7,63.4,45
188,118.5,51.9,131.7,128.5,82.2,62.7,45
188,119.9,51.1,131.3,128.9,82,63.2,45
185.5,118.3,51.3,131.3,129.8,82.1,63.2,45
187.5,119.3,51.1,130.9,128.8,82.4,63.4,45
188,119.9,51,130.3,128.8,82.1,62.5,45
189,119,51.2,132.7,129.3,82.1,63.2,45
186,119.6,51.9,131.3,128.6,82.3,63.5,45
185,118.2,51.8,132.1,128.5,82.3,63.8,45
189.5,119.1,51.7,130.3,128.7,82.9,63.9,45
186.5,119.1,51.5,133.9,129.5,82.4,63.4,45
185,118.5,51.9,132.4,128.2,82.7,62.7,45
186,119.3,51.5,133.9,129.9,82.3,63.1,45
186,118.7,51.6,133,129.2,82.5,62.8,45
186,118.7,51.6,132.9,128.9,82.9,63.9,45
185.5,118.2,51.2,133.2,128.7,82.8,63.3,45
188.5,118,51.5,130.2,129.1,82.2,63.6,45
189,119.8,51.2,130.8,129.2,82.4,62.9,45
187.5,118.8,51.3,130.1,129.9,82.4,63.4,45
186,119.6,51.1,131.8,128.4,82.8,63.9,45
185.5,119.1,51.3,130.2,128.7,82.9,62.5,45
188.5,118.4,51.8,133.3,129.3,82.2,63.2,45
187.5,118,51.4,132.5,129.9,82.1,62.8,45
186,118.1,51.2,131.7,128.4,82.4,63.6,45
189,119.8,51.2,133.6,128.8,82.7,63.8,45
189,119,51.3,131.7,129.6,82.3,63.6,45
188.5,118.1,51.7,131,128.7,82.5,62.5,45
188,118.2,51.8,132.1,129,82.5,62.6,45
186.5,119.1,51.7,133.4,128.2,82.6,63,45
187,119,51.5,130.7,129.3,82.5,63.2,45
188.5,118,51.2,130.7,129.7,82.3,62.6,45
188,118.7,51.2,133.7,129.3,82.7,63.3,45
189,119.4,51.9,130.2,129.3,82.6,63.6,45
186.5,119,51.5,132.4,128.5,82.2,63,45
185,118.8,51.5,132.9,128.8,82.9,63.3,45
185,119.5,51.9,133.1,129.7,82.3,62.8,45
186,119.1,51.2,131.4,129.6,82.2,63.7,45
187.5,118.3,51.3,133,129.9,82.7,62.5,45
185.5,118,51,131.2,128.4,82.9,63.4,45
189,118.8,51.5,130.9,128,82.6,62.5,45
188,119.8,51.6,133.1,129,82.5,62.6,45
185,119.4,51.1,132.4,129.6,82.1,62.9,45
189.5,119.9,51.7,130.2,128.7,82.9,62.8,45
188.5,119.6,51.4,130.5,129.2,82.7,63.6,45
186.5,119.4,51.7,131.2,129.3,82.5,62.6,45
187,118.5,51,132.3,128.2,82.5,63.2,45
188,118.9,51.5,133.8,128.3,82.1,63.2,45
189.5,118,51.9,131.9,129.9,82.6,63.1,45
186.5,118.3,51.4,133.4,129,82.4,63.2,45
189.5,118.8,51.9,131.1,128.6,82,62.6,45
189,118.7,51,131.9,129.4,82.5,63.5,45
186,118,51.5,130,128.4,82.4,63.8,45
187.5,119.2,51.3,130.8,128.3,82.3,63.6,45
186.5,118.1,51.2,131.7,129,82.3,63.9,45
187,119,51.5,130.9,129.5,82.3,62.8,45
185,118,51.8,132.3,128.6,82.8,62.7,45
186.5,119.2,51.2,131.6,129.3,82.4,63.6,45
185,118.5,51.6,132,128,82.4,63.4,45
186,119.1,51,133.5,128.6,82.3,63.1,45
185,118,51.1,133.7,128,82.7,63.6,45
188.5,119.5,51.7,131.1,129.9,82.1,63.1,45
188,118,51.6,130.9,129.3,82.6,63.6,45
189.5,118.5,51.3,130.7,129.7,82.2,63.5,45
187,118.6,51.5,132.5,128.1,82.8,62.5,45
186,119.2,51.5,130.2,128.5,82.6,63.2,45
185.5,119.6,51.5,131.1,128.2,82.1,63,45
188.5,118.9,51.3,131.6,129,82.5,62.5,45
185.5,119.6,51.9,131.8,129.7,82.5,62.7,45
186,119.5,51.2,132,129,82.1,62.6,45
187,119.7,51,133.3,128.9,82.9,63.2,45
185.5,118.7,51.5,133.8,128.6,82.2,63.6,45
187,118.4,51.3,133.9,128.8,82.8,63.3,45
185.5,119.7,51.2,131.2,128.7,82.7,63.1,45
189.5,118.3,51.7,131.7,128.2,82.9,62.7,45
185,118,51,131.5,129.7,82.6,63.7,45
189,119.7,51.5,130.3,128.4,82.4,63.7,45
187.5,118.9,51.3,133,129.4,82.6,63.3,45
185,118.6,51.1,130.5,128.8,82.4,63.4,45
189,118.8,51.2,130.4,129.9,82.7,63.7,45
187.5,119,51,130.6,129.2,82.6,62.5,45
186.5,118.6,51.1,132.2,129.5,82.6,63.7,45
186,119.2,51.2,130.4,129.9,82.1,62.6,45
186.5,118,51.9,131.5,129.7,82.5,63.9,45
187,118.1,51.5,130.8,128.4,82.5,63.1,45
185.5,119.4,51.6,130.2,129.2,82.2,63.6,45
188.5,118.8,51.5,131.8,128.2,82,63.2,45
189.5,119.2,51.9,133.5,129.4,82.4,63.3,45
185.5,119.6,51.5,133.1,129.2,82.1,62.5,45
188.5,118.4,51.3,130.9,129.2,82.6,63.5,45
186.5,118.4,51.2,133,128.8,82.6,63.1,45
188,119.4,51.2,132.5,129.1,82.2,63,45
188,118.4,51.6,131.5,129,82.2,63.5,45
188,118.3,51.1,130.5,129.5,82.2,63.7,45
187,118.5,51,133.2,129.4,82.8,63.8,45
185.5,118,51.1,133.3,129.4,82.3,63.9,45
186.5,119,51.5,133.3,129.4,82,63.4,45
189,118.9,51.9,130.2,129.5,82.7,63.1,45
189,118.6,51,132.7,129,82.7,62.8,45
185,118.9,51.8,132.1,129.5,82.2,63.7,45
188,118.6,51.5,133.4,128.2,82.6,63.6,45
189.5,118.9,51.8,131.7,129.6,82.7,63.1,45
187.5,119,51.9,130.3,129.9,82.7,63.5,45
188.5,118.5,51.3,133.7,128.6,82.9,63.2,45
186,119.7,51,133.1,129.5,82.9,63.7,45
188.5,118.7,51.1,130.8,128.5,82.6,63,45
188,118.5,51.7,130.8,129,82,62.9,45
186,118.8,51.3,131.2,128.9,82.9,62.9,45
188,118.4,51.4,130.5,128,82.2,62.5,45
188,119.2,51.5,130.2,129.2,82.2,63.9,45
187,118.6,51.2,132.3,128.8,82.3,62.9,45
187,119.3,51.3,132.5,129.7,82.6,63.4,45
188.5,119.7,51.9,131.6,129.7,82.4,62.7,45
186,119.6,51.1,131.6,129.9,82.4,62.9,45
188,118,51.7,130.2,129,82.1,63.6,45
185.5,119.9,51.1,132.1,129.9,82.6,63.4,45
186,118.9,51.4,131.2,129,82.8,63,45
186.5,118,51.2,133.3,129,82.3,63,45
189,119.1,51.3,130.3,128.9,82.4,62.6,45
186.5,118.6,51.8,131.4,128.1,82.4,63,45
189.5,118.4,51.7,130.7,128.7,82.3,63.4,45
185,118.6,51.7,133.9,128,82.8,63.9,45
186,118.5,51.1,130.7,128.4,82.1,63,45
187.5,118.7,51.3,131.4,128.2,82.3,63.7,45
